pos_x,pos_y,speed,yaw,lap_dist,spline_pos
424.4229,117.0831,73.3149,-2.112659,2898.57,0.570931
422.8509,114.6131,73.4576,-2.108643,2901.65,0.571538
421.2972,112.1252,73.5817,-2.112511,2904.51,0.572102
419.7466,109.6288,73.7114,-2.122558,2907.39,0.572668
418.1877,107.1304,73.8675,-2.135386,2910.49,0.573278
416.6122,104.6364,73.9714,-2.147597,2913.37,0.573846
415.0097,102.1538,74.0952,-2.164395,2916.25,0.574414
413.3781,99.6846,74.1943,-2.18017,2919.37,0.575027
411.7137,97.2321,74.3196,-2.195289,2922.26,0.575597
410.0135,94.7986,74.4179,-2.207701,2925.16,0.576169
408.279,92.3845,74.5278,-2.220975,2928.29,0.576784
406.5117,89.9894,74.6051,-2.234829,2931.2,0.577357
404.7078,87.6167,74.7405,-2.246538,2934.11,0.57793
402.8682,85.2653,74.8767,-2.249025,2937.25,0.578549
401.0013,82.9303,74.9751,-2.254123,2940.17,0.579124
399.1081,80.6111,75.1003,-2.264845,2943.09,0.5797
397.1895,78.3061,75.1898,-2.274462,2946.25,0.580322
395.2438,76.0199,75.2845,-2.292766,2949.18,0.5809
393.2624,73.7573,75.398,-2.317092,2952.12,0.581479
391.2406,71.5278,75.4385,-2.346992,2955.28,0.582102
389.1764,69.3351,75.4964,-2.373162,2958.23,0.582683
387.0719,67.1784,75.5309,-2.395185,2961.18,0.583263
384.926,65.0603,75.584,-2.417591,2964.35,0.583888
382.7372,62.9835,75.6292,-2.434336,2967.3,0.584469
380.5087,60.9461,75.6916,-2.447781,2970.25,0.585051
378.2445,58.9452,75.7404,-2.46275,2973.43,0.585677
375.9439,56.981,75.8285,-2.476536,2976.39,0.586259
373.6071,55.0557,75.8909,-2.49008,2979.35,0.586842
371.2356,53.1686,75.9791,-2.503959,2982.54,0.58747
368.8337,51.3152,76.0487,-2.515198,2985.5,0.588054
366.4046,49.4919,76.1373,-2.527213,2988.47,0.588638
363.9507,47.6953,76.2336,-2.53768,2991.67,0.589269
361.4727,45.9242,76.3429,-2.546917,2994.64,0.589855
358.9709,44.1795,76.4394,-2.555229,2997.62,0.590442
356.4458,42.4614,76.5603,-2.564416,3000.84,0.591074
353.8996,40.7676,76.6568,-2.571738,3003.82,0.591663
351.3378,39.0902,76.7425,-2.576531,3006.82,0.592252
348.7623,37.425,76.8764,-2.57985,3010.04,0.592888
346.1732,35.771,76.9997,-2.582444,3013.04,0.593479
343.5704,34.1304,77.1049,-2.588705,3016.05,0.594071
340.9545,32.5022,77.2154,-2.595236,3019.29,0.594709
338.3274,30.8856,77.2919,-2.601773,3022.31,0.595303
335.6866,29.2801,77.4358,-2.606649,3025.32,0.595898
333.0321,27.6889,77.5383,-2.613479,3028.58,0.596538
330.3635,26.1126,77.6569,-2.619861,3031.61,0.597135
327.6823,24.5494,77.7476,-2.624715,3034.63,0.597731
324.9893,23.0016,77.7077,-2.63217,3037.9,0.598375
322.2907,21.4744,77.4959,-2.640132,3040.93,0.598971
319.5822,19.9736,77.5522,-2.662631,3043.95,0.599567
316.8564,18.5014,77.556,-2.690895,3047.21,0.600209
314.1119,17.0625,77.576,-2.718809,3050.23,0.600804
311.3437,15.665,77.6129,-2.738696,3053.26,0.6014
308.552,14.3117,77.6518,-2.751331,3056.52,0.602042
305.7397,12.9975,77.6892,-2.75806,3059.55,0.602639
302.909,11.7181,77.7501,-2.764635,3062.58,0.603236
300.0623,10.4674,77.8483,-2.753488,3065.85,0.60388
297.2061,9.2301,77.9161,-2.733579,3068.89,0.604479
294.3488,7.9878,78.0012,-2.719544,3071.93,0.605077
291.4927,6.7334,78.1003,-2.71533,3075.21,0.605723
288.6365,5.4703,78.1792,-2.719679,3078.25,0.606323
285.7776,4.2053,78.2612,-2.726104,3081.31,0.606924
282.9156,2.9394,78.3464,-2.727306,3084.59,0.607572
280.0519,1.6676,78.4445,-2.72034,3087.65,0.608175
277.1891,0.3853,78.5179,-2.711867,3090.71,0.608777
274.3289,-0.9095,78.6033,-2.705629,3094.01,0.609427
271.4713,-2.2186,78.6853,-2.702282,3097.08,0.610031
268.6157,-3.54,78.7576,-2.70056,3100.15,0.610636
265.7616,-4.8722,78.8476,-2.697929,3103.46,0.611288
262.9083,-6.2143,78.9375,-2.696588,3106.54,0.611894
260.0542,-7.5624,79.0008,-2.697819,3109.62,0.612501
257.1962,-8.909,79.0902,-2.703315,3112.94,0.613155
254.3318,-10.2511,79.1651,-2.708606,3116.02,0.613761
251.4612,-11.5868,79.246,-2.712464,3119.11,0.614371
248.5837,-12.9166,79.3405,-2.713196,3122.44,0.615027
245.7018,-14.2442,79.4066,-2.711409,3125.54,0.615637
242.8158,-15.5705,79.4954,-2.711088,3128.64,0.616247
239.9252,-16.895,79.5769,-2.714467,3131.98,0.616905
237.0258,-18.2077,79.6509,-2.724514,3135.08,0.617517
234.1182,-19.509,79.7189,-2.730813,3138.19,0.618129
231.2035,-20.8027,79.8079,-2.729792,3141.54,0.618789
228.2851,-22.0955,79.8775,-2.724151,3144.65,0.619402
225.3648,-23.3919,79.9574,-2.720143,3147.77,0.620016
222.4407,-24.6874,80.035,-2.724543,3151.13,0.620678
219.5105,-25.9769,80.1112,-2.732434,3154.25,0.621293
216.5742,-27.2602,80.1852,-2.735566,3157.38,0.621909
213.6348,-28.5439,80.2592,-2.729837,3160.75,0.622572
210.695,-29.8338,80.3368,-2.7221,3163.88,0.623189
207.756,-31.1332,80.4061,-2.717411,3167.01,0.623806
204.8168,-32.4408,80.4815,-2.717193,3170.39,0.624472
201.8767,-33.7523,80.5566,-2.719676,3173.53,0.62509
198.9347,-35.0668,80.6288,-2.720668,3176.68,0.62571
195.9897,-36.3818,80.7007,-2.721978,3180.07,0.626377
193.0423,-37.6991,80.7778,-2.71972,3183.21,0.626997
190.0992,-39.0317,80.8242,-2.706627,3186.37,0.627618
187.1644,-40.388,80.8945,-2.689086,3189.76,0.628287
184.2416,-41.7747,80.9385,-2.675019,3192.92,0.628909
181.3328,-43.1941,80.967,-2.661331,3196.07,0.62953
178.4377,-44.6457,81.0381,-2.651152,3199.48,0.6302
175.5527,-46.1232,81.0968,-2.65245,3202.64,0.630823
172.6696,-47.6098,81.1609,-2.661864,3205.8,0.631446
169.7832,-49.0958,81.2322,-2.671587,3209.21,0.632118
166.8919,-50.5787,81.3024,-2.674335,3212.38,0.632742
163.9953,-52.0578,81.3706,-2.673581,3215.55,0.633367
161.0954,-53.5363,81.4432,-2.670911,3218.97,0.634041
158.1943,-55.0182,81.499,-2.667264,3222.15,0.634666
155.2938,-56.5077,81.5842,-2.662934,3225.33,0.635293
152.3937,-58.0041,81.6266,-2.661592,3228.76,0.635968
149.4917,-59.5016,81.714,-2.665053,3231.94,0.636596
146.5853,-60.998,81.7744,-2.669894,3235.13,0.637224
143.6736,-62.489,81.8482,-2.67475,3238.57,0.6379
140.7551,-63.9725,81.8876,-2.679269,3241.76,0.638529
137.8299,-65.4487,81.9775,-2.681958,3244.96,0.639159
134.898,-66.9183,82.05,-2.681885,3248.4,0.639837
131.963,-68.3865,82.0832,-2.67954,3251.61,0.640469
129.0262,-69.8557,82.1565,-2.676979,3254.81,0.641099
126.0887,-71.3314,82.2365,-2.672086,3258.26,0.641779
123.1542,-72.8192,82.3002,-2.665411,3261.47,0.642411
120.2221,-74.3167,82.3564,-2.66305,3264.68,0.643043
117.2904,-75.8201,82.4165,-2.665324,3268.14,0.643725
114.3564,-77.3241,82.4646,-2.669688,3271.35,0.644358
111.4182,-78.8257,82.5389,-2.673621,3274.57,0.644992
108.4748,-80.3242,82.6198,-2.675195,3278.04,0.645675
105.5266,-81.8182,82.6704,-2.676631,3281.26,0.64631
102.5736,-83.3058,82.663,-2.680032,3284.49,0.646945
99.6198,-84.7819,82.4182,-2.685626,3287.95,0.647628
96.675,-86.2433,81.8695,-2.688371,3291.16,0.648259
93.7572,-87.6831,80.7197,-2.689079,3294.33,0.648885
90.8851,-89.0915,79.2066,-2.691285,3297.69,0.649545
88.0634,-90.4671,77.7082,-2.693468,3300.74,0.650147
85.2958,-91.8115,76.1649,-2.694372,3303.74,0.650738
82.5845,-93.1235,74.4151,-2.695147,3306.91,0.651361
79.9347,-94.4056,72.7271,-2.692564,3309.77,0.651925
77.3501,-95.6653,71.084,-2.683683,3312.57,0.652477
74.8313,-96.9074,69.3557,-2.672281,3315.51,0.653056
72.379,-98.1356,67.7407,-2.659801,3318.19,0.653583
69.9956,-99.3541,66.1649,-2.647202,3320.8,0.654098
67.6756,-100.5621,64.6123,-2.638981,3323.54,0.654637
65.4155,-101.7593,63.2284,-2.630086,3326.03,0.655127
63.2157,-102.9503,61.9086,-2.621098,3328.46,0.655607
61.0721,-104.1404,60.7111,-2.612367,3331.03,0.656113
58.9802,-105.3331,59.6569,-2.600077,3333.38,0.656575
56.9415,-106.5314,58.6034,-2.583157,3335.68,0.657029
54.9568,-107.7381,57.5521,-2.561774,3338.12,0.657509
53.0249,-108.9566,56.6273,-2.538521,3340.34,0.657947
51.1455,-110.1885,55.7773,-2.515513,3342.53,0.658378
49.3165,-111.4372,54.9231,-2.489878,3344.86,0.658837
47.5389,-112.7021,54.1413,-2.465306,3346.99,0.659256
45.8117,-113.9832,53.4005,-2.441847,3349.09,0.65967
44.1347,-115.2813,52.6211,-2.417367,3351.33,0.660111
42.5073,-116.5975,52.024,-2.391315,3353.38,0.660515
40.9289,-117.9352,51.432,-2.367918,3355.42,0.660916
39.4009,-119.2937,50.7939,-2.340433,3357.59,0.661343
37.9251,-120.6738,50.1978,-2.313081,3359.57,0.661735
36.5035,-122.0738,49.5827,-2.285762,3361.55,0.662123
35.136,-123.4939,48.9841,-2.256397,3363.64,0.662536
33.8222,-124.9333,48.4435,-2.228467,3365.56,0.662915
32.5604,-126.3901,47.9365,-2.201983,3367.46,0.663289
31.3497,-127.8629,47.3832,-2.174688,3369.49,0.663688
30.1909,-129.3518,46.9578,-2.145687,3371.34,0.664053
29.0847,-130.8597,46.5522,-2.118612,3373.18,0.664415
28.032,-132.3859,46.1623,-2.088708,3375.14,0.664801
27.0268,-133.9276,45.8592,-2.067396,3376.94,0.665155
26.0662,-135.4836,45.567,-2.048868,3378.73,0.665508
25.1525,-137.0536,45.2651,-2.021338,3380.64,0.665884
24.2906,-138.6402,45.0028,-1.998391,3382.4,0.666231
23.4845,-140.2438,44.753,-1.975681,3384.17,0.66658
22.7297,-141.8614,44.4929,-1.951827,3386.03,0.666946
22.0308,-143.4924,44.2395,-1.924005,3387.76,0.667287
21.3797,-145.1335,44.0524,-1.901593,3389.48,0.667626
20.7713,-146.7826,43.84,-1.883857,3391.33,0.667989
20.204,-148.4371,43.6042,-1.855836,3393.03,0.668325
19.6897,-150.0987,43.3827,-1.826631,3394.72,0.668658
19.224,-151.7656,43.1599,-1.798003,3396.54,0.669016
18.8061,-153.436,42.9377,-1.768785,3398.22,0.669346
18.4355,-155.1083,42.7243,-1.736163,3399.88,0.669674
18.1126,-156.7818,42.4991,-1.706007,3401.67,0.670026
17.8401,-158.4552,42.2757,-1.677145,3403.31,0.67035
17.6163,-160.1267,42.0621,-1.646218,3404.95,0.670672
17.4422,-161.7955,41.8664,-1.614865,3406.71,0.671019
17.318,-163.4666,41.8777,-1.586596,3408.34,0.67134
17.2386,-165.1364,41.7348,-1.566795,3409.96,0.67166
17.2018,-166.8039,41.7111,-1.54736,3411.71,0.672005
17.203,-168.4728,41.7783,-1.5311,3413.34,0.672324
17.2418,-170.1464,41.952,-1.516754,3414.97,0.672645
17.3164,-171.8272,42.2307,-1.500106,3416.73,0.672993
17.4234,-173.517,42.4814,-1.484484,3418.38,0.673318
17.5617,-175.2158,42.7434,-1.465445,3420.04,0.673645
17.7316,-176.9227,43.0403,-1.443451,3421.84,0.673999
17.9336,-178.6375,43.3008,-1.423622,3423.53,0.674332
18.1687,-180.3599,43.6154,-1.404426,3425.22,0.674666
18.4357,-182.0898,43.9303,-1.386898,3427.06,0.675028
18.7359,-183.8262,44.1849,-1.371327,3428.78,0.675367
19.0677,-185.5676,44.4659,-1.352347,3430.51,0.675707
19.4328,-187.3143,44.7582,-1.330904,3432.39,0.676077
19.8338,-189.0644,45.04,-1.309394,3434.14,0.676421
20.2716,-190.8179,45.3151,-1.290866,3435.9,0.676769
20.745,-192.5731,45.5763,-1.27101,3437.81,0.677145
21.2524,-194.3297,45.8824,-1.251521,3439.59,0.677495
21.795,-196.089,46.148,-1.234871,3441.39,0.677849
22.372,-197.8479,46.4266,-1.214831,3443.33,0.678232
22.9805,-199.6082,46.7028,-1.19934,3445.15,0.67859
23.6198,-201.3688,46.9637,-1.183761,3446.97,0.67895
24.2898,-203.131,47.3226,-1.169852,3448.95,0.67934
24.9923,-204.8941,47.5779,-1.16105,3450.8,0.679704
25.7239,-206.6568,47.8783,-1.148288,3452.66,0.680071
26.4834,-208.4218,48.2011,-1.137892,3454.68,0.680468
27.269,-210.1872,48.4419,-1.12547,3456.57,0.68084
28.0836,-211.9514,48.748,-1.105214,3458.46,0.681212
28.9316,-213.7138,49.0584,-1.087756,3460.51,0.681617
29.8128,-215.4726,49.3159,-1.079205,3462.43,0.681995
30.7234,-217.2278,49.569,-1.06795,3464.36,0.682375
31.6613,-218.9815,49.905,-1.054832,3466.45,0.682787
32.6272,-220.7343,50.1971,-1.046086,3468.4,0.683171
33.6184,-222.486,50.4646,-1.038817,3470.37,0.683558
34.6323,-224.2383,50.7767,-1.031731,3472.49,0.683976
35.6672,-225.9921,51.0646,-1.025314,3474.48,0.684368
36.7203,-227.7487,51.3504,-1.020043,3476.48,0.684761
37.789,-229.5094,51.6548,-1.01633,3478.64,0.685188
38.8697,-231.277,51.9544,-1.01603,3480.66,0.685585
39.9608,-233.052,52.2312,-1.016075,3482.7,0.685987
41.0604,-234.8351,52.5266,-1.015807,3484.89,0.686419
42.1658,-236.6279,52.805,-1.016859,3486.95,0.686824
43.2734,-238.4328,53.0674,-1.021331,3489.01,0.687231
44.3787,-240.2514,53.3597,-1.030316,3491.25,0.687671
45.4797,-242.0866,53.655,-1.038552,3493.34,0.688082
46.5728,-243.9394,53.9135,-1.04723,3495.43,0.688495
47.6562,-245.8105,54.2014,-1.056997,3497.7,0.688942
48.73,-247.6993,54.4493,-1.06533,3499.82,0.689359
49.7921,-249.6071,54.7267,-1.075124,3501.95,0.689778
50.8412,-251.5344,55.0003,-1.085483,3504.25,0.690233
51.8765,-253.4811,55.2577,-1.095477,3506.4,0.690655
52.8933,-255.4492,55.5014,-1.109,3508.56,0.69108
53.8888,-257.4387,55.7362,-1.127959,3510.89,0.69154
54.8575,-259.4504,55.9211,-1.151228,3513.07,0.691969
55.7926,-261.4852,56.0365,-1.175268,3515.26,0.6924
56.688,-263.5406,56.0569,-1.200111,3517.61,0.692863
57.5422,-265.6126,56.0035,-1.223299,3519.79,0.693293
58.3551,-267.697,55.8653,-1.24566,3521.98,0.693724
59.1229,-269.7907,55.6604,-1.270457,3524.32,0.694185
59.8424,-271.8927,55.4457,-1.295122,3526.49,0.694612
60.5096,-274.0026,55.2557,-1.32012,3528.65,0.695037
61.1264,-276.1201,55.0481,-1.342809,3530.96,0.695493
61.6958,-278.2421,54.8579,-1.364945,3533.11,0.695916
62.2185,-280.3674,54.6265,-1.386117,3535.25,0.696337
62.6916,-282.493,54.3184,-1.409081,3537.53,0.696787
63.1129,-284.6173,54.0316,-1.430375,3539.64,0.697202
63.4836,-286.7382,53.714,-1.451576,3541.74,0.697616
63.8058,-288.8529,53.3178,-1.47413,3543.99,0.698059
64.0778,-290.958,52.8954,-1.500215,3546.06,0.698467
64.2944,-293.0518,52.4691,-1.52808,3548.11,0.698871
64.4529,-295.1341,52.0447,-1.557717,3550.31,0.699304
64.556,-297.2044,51.7091,-1.584742,3552.33,0.699702
64.6057,-299.2641,51.4157,-1.612187,3554.35,0.700099
64.6044,-301.3131,51.1328,-1.639079,3556.5,0.700523
64.5495,-303.3505,50.864,-1.664209,3558.49,0.700916
64.4395,-305.3742,50.5844,-1.691772,3560.48,0.701307
64.2745,-307.3836,50.3412,-1.718167,3562.6,0.701725
64.0563,-309.3792,50.1154,-1.740948,3564.57,0.702113
63.7892,-311.3588,49.8658,-1.765887,3566.53,0.702498
63.4722,-313.3204,49.5852,-1.789362,3568.63,0.702912
63.1045,-315.2625,49.3424,-1.815053,3570.57,0.703295
62.6863,-317.1848,49.1267,-1.840542,3572.5,0.703675
62.217,-319.0857,48.8636,-1.867586,3574.57,0.704082
61.6991,-320.9634,48.6203,-1.894823,3576.48,0.704458
61.1349,-322.8177,48.3887,-1.919005,3578.38,0.704833
60.5246,-324.6472,48.1362,-1.948367,3580.42,0.705236
59.8685,-326.4506,47.9047,-1.974719,3582.31,0.705607
59.1696,-328.2278,47.6825,-1.998818,3584.18,0.705976
58.4271,-329.9771,47.4297,-2.028029,3586.19,0.706372
57.6409,-331.6969,47.2282,-2.056053,3588.05,0.706738
56.8124,-333.3891,47.0872,-2.078442,3589.89,0.707101
55.9408,-335.0531,46.9599,-2.108848,3591.87,0.707491
55.0265,-336.6902,46.8941,-2.132755,3593.71,0.707853
54.0669,-338.298,46.8295,-2.157593,3595.54,0.708214
53.0657,-339.8804,46.9093,-2.184147,3597.52,0.708603
52.0217,-341.4391,46.999,-2.207098,3599.35,0.708964
50.9388,-342.9772,47.1531,-2.227627,3601.19,0.709326
49.8143,-344.4918,47.2709,-2.254194,3603.18,0.709718
48.6452,-345.9797,47.4647,-2.283216,3605.03,0.710083
47.4301,-347.441,47.6561,-2.307127,3606.89,0.710448
46.174,-348.8787,47.8869,-2.331265,3608.9,0.710844
44.8801,-350.2944,48.1037,-2.356389,3610.77,0.711213
43.5486,-351.6877,48.36,-2.382996,3612.65,0.711583
42.1748,-353.0531,48.5852,-2.411003,3614.69,0.711984
40.7596,-354.3889,48.8212,-2.436777,3616.58,0.712357
39.3045,-355.6945,49.0198,-2.462088,3618.49,0.712733
37.8096,-356.9673,49.2487,-2.492283,3620.55,0.713139
36.2735,-358.2051,49.487,-2.518448,3622.47,0.713518
34.6982,-359.4077,49.6832,-2.541094,3624.4,0.713898
33.0865,-360.5744,49.9148,-2.569254,3626.49,0.714309
31.4377,-361.7055,50.136,-2.592884,3628.43,0.714692
29.753,-362.7982,50.3542,-2.617899,3630.39,0.715077
28.0324,-363.8515,50.5939,-2.643715,3632.5,0.715492
26.2777,-364.8651,50.8169,-2.667093,3634.47,0.715881
24.4911,-365.8416,51.0622,-2.687303,3636.46,0.716272
22.6741,-366.7814,51.2975,-2.709003,3638.6,0.716695
20.8269,-367.6823,51.5453,-2.731768,3640.59,0.717087
18.9482,-368.5396,51.7751,-2.754975,3642.61,0.717484
17.0398,-369.353,52.0199,-2.77897,3644.78,0.717912
15.1044,-370.1255,52.2489,-2.801184,3646.81,0.718312
13.1444,-370.8615,52.4911,-2.820731,3648.85,0.718713
11.1618,-371.5627,52.73,-2.840451,3651.05,0.719148
9.1571,-372.2289,52.9886,-2.860088,3653.11,0.719553
7.1304,-372.8622,53.2439,-2.873942,3655.18,0.71996
5.0837,-373.4622,53.5041,-2.89055,3657.42,0.720401
3.0162,-374.0292,53.7879,-2.904602,3659.51,0.720813
0.9292,-374.5654,54.0403,-2.914779,3661.61,0.721227
-1.1744,-375.0767,54.3046,-2.924895,3663.89,0.721675
-3.2926,-375.5658,54.5588,-2.937928,3666.01,0.722093
-5.428,-376.03,54.8452,-2.952248,3668.14,0.722513
-7.5809,-376.4643,55.1202,-2.967812,3670.45,0.722969
-9.7503,-376.8663,55.3684,-2.984597,3672.61,0.723393
-11.9351,-377.2388,55.6325,-3.00018,3674.77,0.723819
-14.135,-377.5844,55.9133,-3.012511,3677.11,0.724281
-16.3499,-377.904,56.1948,-3.023871,3679.3,0.724711
-18.5796,-378.1993,56.4526,-3.034143,3681.5,0.725144
-20.8221,-378.472,56.7161,-3.045182,3683.88,0.725613
-23.0773,-378.7213,56.975,-3.056947,3686.1,0.72605
-25.3455,-378.9457,57.2278,-3.068182,3688.33,0.726489
-27.6264,-379.1458,57.5151,-3.079517,3690.74,0.726964
-29.9201,-379.326,57.7875,-3.08492,3692.99,0.727407
-32.2254,-379.4919,58.0514,-3.087087,3695.25,0.727853
-34.5426,-379.6472,58.3634,-3.089689,3697.69,0.728334
-36.872,-379.795,58.6391,-3.091724,3699.97,0.728782
-39.2124,-379.9359,58.8887,-3.096136,3702.27,0.729235
-41.5643,-380.0679,59.1971,-3.101271,3704.75,0.729724
-43.9285,-380.1891,59.4646,-3.097609,3707.06,0.73018
-46.3037,-380.3102,59.711,-3.089132,3709.39,0.730638
-48.6889,-380.4371,60.0102,-3.081167,3711.91,0.731133
-51.0854,-380.5726,60.2748,-3.076947,3714.25,0.731596
-53.4921,-380.716,60.53,-3.075344,3716.61,0.73206
-55.9089,-380.8647,60.8035,-3.075706,3719.16,0.732562
-58.3365,-381.0169,61.0636,-3.076094,3721.53,0.73303
-60.774,-381.1724,61.3163,-3.075756,3723.92,0.7335
-63.2222,-381.3326,61.6069,-3.072746,3726.5,0.734009
-65.6806,-381.5018,61.848,-3.066651,3728.91,0.734483
-68.1486,-381.6836,62.0997,-3.05914,3731.33,0.734959
-70.6255,-381.879,62.344,-3.051752,3733.94,0.735474
-73.1111,-382.0858,62.5995,-3.048406,3736.38,0.735954
-75.6061,-382.3015,62.8385,-3.048181,3738.82,0.736436
-78.1102,-382.5249,63.1083,-3.04716,3741.47,0.736957
-80.6242,-382.7553,63.3502,-3.045877,3743.94,0.737443
-83.1481,-382.9897,63.5878,-3.046367,3746.41,0.73793
-85.6812,-383.2231,63.8194,-3.050402,3749.09,0.738458
-88.2243,-383.4537,64.0886,-3.054017,3751.58,0.738949
-90.7785,-383.6821,64.3248,-3.054791,3754.09,0.739442
-93.3428,-383.9072,64.5763,-3.054944,3756.79,0.739975
-95.9168,-384.1316,64.8013,-3.054448,3759.32,0.740473
-98.5003,-384.3588,65.0438,-3.052237,3761.85,0.740972
-101.0923,-384.5913,65.2643,-3.048291,3764.59,0.741511
-103.6934,-384.8305,65.5152,-3.044882,3767.14,0.742013
-106.3042,-385.0721,65.733,-3.046091,3769.7,0.742517
-108.9236,-385.3149,65.9677,-3.048723,3772.47,0.743063
-111.5523,-385.5578,66.1962,-3.049839,3775.05,0.74357
-114.1903,-385.8014,66.4264,-3.04954,3777.63,0.74408
-116.8377,-386.0458,66.6572,-3.048479,3780.43,0.744631
-119.4938,-386.292,66.8695,-3.047317,3783.03,0.745144
-122.158,-386.5411,67.0821,-3.046005,3785.65,0.745658
-124.8309,-386.7942,67.332,-3.044698,3788.47,0.746214
-127.513,-387.0516,67.5462,-3.043355,3791.1,0.746733
-130.2038,-387.3119,67.7588,-3.043254,3793.74,0.747252
-132.9034,-387.571,67.9719,-3.0461,3796.59,0.747814
-135.6112,-387.8285,68.1879,-3.048657,3799.25,0.748337
-138.3283,-388.0841,68.4001,-3.049691,3801.91,0.748862
-141.0537,-388.3403,68.6184,-3.047558,3804.78,0.749428
-143.7878,-388.5999,68.8326,-3.044042,3807.47,0.749957
-146.5297,-388.8647,69.0246,-3.040734,3810.16,0.750486
-149.2794,-389.1353,69.2465,-3.038527,3813.06,0.751058
-152.0363,-389.4115,69.4259,-3.037364,3815.77,0.751591
-154.8012,-389.6933,69.6484,-3.036087,3818.48,0.752126
-157.5744,-389.9799,69.8602,-3.035712,3821.41,0.752703
-160.3539,-390.2689,70.0012,-3.036581,3824.14,0.75324
-163.1419,-390.5578,70.2565,-3.038552,3826.88,0.753779
-165.9391,-390.8436,70.4433,-3.042186,3829.83,0.754361
-168.7446,-391.1236,70.6421,-3.046418,3832.58,0.754904
-171.559,-391.3982,70.8287,-3.047671,3835.34,0.755447
-174.3806,-391.67,71.0127,-3.047916,3838.32,0.756034
-177.2103,-391.9408,71.2179,-3.046584,3841.1,0.75658
-180.0473,-392.2119,71.3948,-3.044634,3843.88,0.757128
-182.8914,-392.4872,71.5884,-3.042038,3846.88,0.75772
-185.7429,-392.7681,71.7818,-3.040085,3849.68,0.758271
-188.6017,-393.0544,71.9675,-3.038233,3852.48,0.758823
-191.4679,-393.3463,72.1649,-3.036611,3855.51,0.759419
-194.3413,-393.6427,72.3368,-3.035866,3858.33,0.759974
-197.2215,-393.9411,72.5115,-3.036653,3861.15,0.760531
-200.1092,-394.2404,72.7041,-3.037737,3864.2,0.761132
-203.0045,-394.5399,72.8822,-3.038553,3867.04,0.761691
-205.9069,-394.8376,73.0323,-3.040015,3869.89,0.762252
-208.8158,-395.133,73.1986,-3.042122,3872.96,0.762857
-211.7315,-395.4273,73.3942,-3.042237,3875.82,0.76342
-214.6549,-395.7239,73.5598,-3.03854,3878.69,0.763984
-217.5837,-396.027,73.7179,-3.033316,3881.78,0.764593
-220.5187,-396.3361,73.8914,-3.03123,3884.66,0.765161
-223.4604,-396.6499,74.0699,-3.031181,3887.54,0.765728
-226.4089,-396.9661,74.2383,-3.033472,3890.66,0.766343
-229.3643,-397.2813,74.4052,-3.035839,3893.56,0.766914
-232.3263,-397.5955,74.5492,-3.037049,3896.47,0.767486
-235.2947,-397.9039,74.7121,-3.041781,3899.6,0.768104
-238.271,-398.204,74.8862,-3.047332,3902.52,0.768679
-241.2551,-398.4923,75.0352,-3.053409,3905.44,0.769255
-244.2468,-398.7668,75.2091,-3.058847,3908.6,0.769876
-247.246,-399.0285,75.338,-3.061621,3911.54,0.770455
-250.2519,-399.2808,75.5058,-3.063258,3914.48,0.771034
-253.2645,-399.5275,75.6419,-3.062736,3917.65,0.77166
-256.2831,-399.7707,75.8178,-3.062651,3920.61,0.772241
-259.3091,-400.0113,75.964,-3.062188,3923.57,0.772825
-262.3401,-400.2513,76.0911,-3.062266,3926.76,0.773454
-265.3778,-400.4889,76.2717,-3.06489,3929.73,0.774039
-268.4226,-400.7199,76.403,-3.069723,3932.71,0.774626
-271.4729,-400.9411,76.5458,-3.076137,3935.92,0.775258
-274.5307,-401.1508,76.7001,-3.07938,3938.91,0.775847
-277.5938,-401.3499,76.7998,-3.083061,3941.91,0.776437
-280.6637,-401.5358,76.9795,-3.089891,3945.14,0.777073
-283.7407,-401.703,77.1041,-3.098591,3948.14,0.777665
-286.8241,-401.8475,77.2291,-3.108109,3951.15,0.778258
-289.913,-401.9682,77.3448,-3.119302,3954.4,0.778898
-293.0079,-402.0622,77.4765,-3.128474,3957.42,0.779492
-296.1082,-402.1305,77.5818,-3.136825,3960.44,0.780088
-299.2137,-402.1712,77.7193,3.135491,3963.71,0.780731
-302.3248,-402.1832,77.8382,3.12698,3966.74,0.781328
-305.4369,-402.1655,77.7778,3.116633,3969.77,0.781926
-308.5421,-402.1149,77.5966,3.103464,3973.04,0.782569
-311.6464,-402.0315,77.6862,3.093735,3976.06,0.783165
-314.7535,-401.9158,77.7816,3.085683,3979.1,0.783762
-317.8629,-401.7708,77.8671,3.077738,3982.37,0.784406
-320.9749,-401.6004,77.9741,3.071681,3985.4,0.785004
-324.0897,-401.4054,78.0712,3.066424,3988.45,0.785604
-327.2066,-401.1865,78.1588,3.058678,3991.73,0.78625
-330.325,-400.9416,78.2481,3.047221,3994.78,0.786851
-333.4441,-400.6626,78.3306,3.032081,3997.83,0.787452
-336.5627,-400.3466,78.4054,3.016397,4001.12,0.7881
-339.6801,-399.9926,78.4734,3.002617,4004.18,0.788702
-342.796,-399.5982,78.562,2.991903,4007.24,0.789306
-345.9102,-399.1685,78.6213,2.983509,4010.54,0.789956
-349.0221,-398.7048,78.7118,2.972462,4013.61,0.79056
-352.1328,-398.2069,78.7951,2.965412,4016.68,0.791165
-355.2406,-397.6761,78.8552,2.953456,4019.99,0.791817
-358.3447,-397.1086,78.921,2.936582,4023.07,0.792423
