pos_x,pos_y,speed,target_speed,yaw,lap_dist,spline_pos
-399.5027,182.3786,47.1222,15.0,-1.12781,3664.71,0.798084
-399.1118,181.5278,46.5534,15.0,-1.140135,3665.69,0.798298
-398.7362,180.6815,46.1105,15.0,-1.153027,3666.53,0.798479
-398.3759,179.8396,45.585,15.0,-1.166395,3667.48,0.798687
-398.031,179.0018,45.0797,15.0,-1.18037,3668.43,0.798894
-397.701,178.1678,44.6859,15.0,-1.193942,3669.23,0.799069
-397.3846,177.3376,44.2584,15.0,-1.206755,3670.17,0.799272
-397.0815,176.5109,43.8586,15.0,-1.219275,3671.08,0.799472
-396.7915,175.6871,43.5629,15.0,-1.232355,3671.87,0.799643
-396.5147,174.8647,43.3059,15.0,-1.246126,3672.77,0.79984
-396.2505,174.0419,43.1717,15.0,-1.260079,3673.67,0.800036
-395.9984,173.2169,43.0534,15.0,-1.274225,3674.44,0.800203
-395.7589,172.3918,42.9301,15.0,-1.288339,3675.34,0.800398
-395.5319,171.5651,42.8674,15.0,-1.302794,3676.23,0.800592
-395.3171,170.7363,42.8309,15.0,-1.317268,3677.0,0.80076
-395.1139,169.9052,42.7998,15.0,-1.330999,3677.89,0.800953
-394.9222,169.0716,42.8032,15.0,-1.344693,3678.78,0.801148
-394.7421,168.2358,42.7733,15.0,-1.358539,3679.54,0.801313
-394.5736,167.3985,42.7041,15.0,-1.372255,3680.43,0.801506
-394.4164,166.5602,42.6587,15.0,-1.38547,3681.32,0.8017
-394.2707,165.721,42.6018,15.0,-1.398839,3682.07,0.801864
-394.1361,164.8814,42.5054,15.0,-1.411855,3682.95,0.802057
-394.012,164.0419,42.4258,15.0,-1.424022,3683.83,0.802248
-393.8984,163.2028,42.3221,15.0,-1.43627,3684.59,0.802413
-393.7975,162.3649,42.1521,15.0,-1.450965,3685.46,0.802603
-393.7097,161.5287,42.0029,15.0,-1.466083,3686.33,0.802792
-393.6338,160.6943,41.8666,15.0,-1.480085,3687.08,0.802954
-393.5702,159.8619,41.691,15.0,-1.494574,3687.93,0.803141
-393.5193,159.019,41.5449,15.0,-1.510547,3688.79,0.803328
-393.4825,158.1906,41.4788,15.0,-1.526401,3689.53,0.803488
-393.4586,157.3633,41.3606,15.0,-1.541848,3690.38,0.803674
-393.4477,156.5383,41.2065,15.0,-1.557553,3691.23,0.803859
-393.4499,155.7163,41.0727,15.0,-1.573506,3691.96,0.804018
-393.4652,154.8975,40.9129,15.0,-1.589502,3692.8,0.804201
-393.4937,154.082,40.7494,15.0,-1.6057,3693.65,0.804385
-393.5352,153.2703,40.6102,15.0,-1.621842,3694.36,0.804541
-393.5912,152.4404,40.4522,15.0,-1.638246,3695.2,0.804723
-393.6573,151.6363,40.3032,15.0,-1.652745,3696.03,0.804904
-393.7342,150.836,40.1605,15.0,-1.666594,3696.86,0.805085
-393.8218,150.0394,40.0429,15.0,-1.68039,3697.56,0.805238
-393.9203,149.2467,39.9216,15.0,-1.694384,3698.38,0.805417
-394.0298,148.4574,39.8198,15.0,-1.70862,3699.21,0.805596
-394.1507,147.6716,39.7549,15.0,-1.723507,3699.91,0.805749
-394.2857,146.8729,39.7028,15.0,-1.73827,3700.74,0.805929
-394.4293,146.0929,39.6753,15.0,-1.752766,3701.56,0.806108
-394.584,145.3154,39.6661,15.0,-1.767312,3702.25,0.806259
-394.75,144.5404,39.6573,15.0,-1.781709,3703.06,0.806436
-394.9267,143.768,39.6416,15.0,-1.795732,3703.88,0.806615
-395.1144,142.9985,39.6319,15.0,-1.810112,3704.58,0.806766
-395.3123,142.2318,39.6251,15.0,-1.823308,3705.4,0.806944
-395.5198,141.4677,39.6057,15.0,-1.836017,3706.21,0.807122
-395.7378,140.7069,39.6006,15.0,-1.849806,3706.91,0.807274
-395.9666,139.9495,39.5881,15.0,-1.864132,3707.73,0.807452
-396.2054,139.1954,39.5839,15.0,-1.877467,3708.54,0.807629
-396.4536,138.4441,39.6056,15.0,-1.88987,3709.24,0.807782
-396.7115,137.6957,39.6112,15.0,-1.902672,3710.06,0.807959
-396.979,136.9508,39.6046,15.0,-1.915575,3710.87,0.808137
-397.2557,136.2095,39.5924,15.0,-1.928118,3711.57,0.808289
-397.5419,135.4686,39.5761,15.0,-1.939337,3712.39,0.808468
-397.8349,134.7339,39.5777,15.0,-1.950386,3713.2,0.808644
-398.1431,133.9867,39.5636,15.0,-1.961931,3714.01,0.808821
-398.4532,133.2596,39.5359,15.0,-1.973939,3714.72,0.808975
-398.7794,132.52,39.5069,15.0,-1.98613,3715.53,0.809151
-399.1068,131.8017,39.4906,15.0,-1.998571,3716.35,0.80933
-399.4429,131.0877,39.4779,15.0,-2.010721,3717.04,0.80948
-399.7881,130.3784,39.4651,15.0,-2.023743,3717.85,0.809656
-400.1422,129.6738,39.4538,15.0,-2.036503,3718.67,0.809834
-400.5093,128.9654,39.4472,15.0,-2.048891,3719.37,0.809987
-400.8806,128.27,39.4484,15.0,-2.061168,3720.18,0.810164
-401.2602,127.5789,39.4531,15.0,-2.073115,3721.0,0.810342
-401.648,126.8924,39.4466,15.0,-2.084978,3721.68,0.810491
-402.044,126.211,39.4314,15.0,-2.097281,3722.51,0.81067
-402.4492,125.5344,39.422,15.0,-2.11035,3723.32,0.810847
-402.8626,124.8639,39.4225,15.0,-2.123337,3724.13,0.811024
-403.2849,124.1986,39.4281,15.0,-2.136334,3724.83,0.811176
-403.7155,123.5387,39.4388,15.0,-2.148933,3725.63,0.811352
-404.1678,122.8652,39.4369,15.0,-2.162163,3726.45,0.811529
-404.6155,122.2168,39.4248,15.0,-2.175165,3727.15,0.811681
-405.0706,121.5739,39.4048,15.0,-2.186699,3727.96,0.811858
-405.5338,120.9341,39.3682,15.0,-2.197493,3728.77,0.812035
-406.0023,120.3026,39.3167,15.0,-2.209064,3729.47,0.812186
-406.4777,119.678,39.2447,15.0,-2.221431,3730.28,0.812362
-406.9612,119.0579,39.1789,15.0,-2.233075,3731.09,0.812539
-407.4493,118.4462,39.1229,15.0,-2.244222,3731.78,0.812689
-407.9518,117.8316,39.0266,15.0,-2.256247,3732.57,0.812863
-408.453,117.2354,38.9028,15.0,-2.269845,3733.38,0.813039
-408.9608,116.648,38.7927,15.0,-2.283619,3734.18,0.813212
-409.4753,116.0688,38.7203,15.0,-2.297085,3734.87,0.813362
-409.9964,115.4975,38.656,15.0,-2.310247,3735.66,0.813535
-410.5242,114.934,38.5913,15.0,-2.323556,3736.33,0.813681
-411.0588,114.3795,38.4853,15.0,-2.337905,3737.13,0.813854
-411.6003,113.8347,38.3833,15.0,-2.353161,3737.92,0.814027
-412.1485,113.2989,38.3102,15.0,-2.367554,3738.71,0.814199
-412.719,112.7556,38.2598,15.0,-2.380685,3739.38,0.814346
-413.2795,112.2364,38.1909,15.0,-2.394451,3740.17,0.814517
-413.8465,111.7266,38.0936,15.0,-2.409222,3740.95,0.814687
-414.4195,111.2265,38.0128,15.0,-2.423971,3741.64,0.814836
-414.9982,110.7355,37.9383,15.0,-2.438022,3742.41,0.815005
-415.5828,110.2532,37.8847,15.0,-2.451869,3743.19,0.815174
-416.1731,109.7799,37.8215,15.0,-2.465691,3743.85,0.815318
-416.7688,109.3161,37.7232,15.0,-2.480062,3744.62,0.815487
-417.3694,108.8618,37.625,15.0,-2.493998,3745.4,0.815657
-417.9746,108.4166,37.5472,15.0,-2.507426,3746.07,0.815802
-418.587,107.9788,37.4608,15.0,-2.520842,3746.84,0.815971
-419.2015,107.5522,37.3754,15.0,-2.534794,3747.6,0.816135
-419.8203,107.1351,37.2963,15.0,-2.548492,3748.27,0.816281
-420.4494,106.724,37.2104,15.0,-2.562725,3749.02,0.816445
-421.0819,106.3233,37.1429,15.0,-2.576932,3749.79,0.816612
-421.7142,105.9351,37.0766,15.0,-2.590999,3750.56,0.816779
-422.3734,105.5434,37.0207,15.0,-2.605468,3751.21,0.816922
-423.0146,105.1752,36.9644,15.0,-2.6203,3751.97,0.817087
-423.66,104.8164,36.9146,15.0,-2.634147,3752.73,0.817253
-424.3092,104.4663,36.8824,15.0,-2.647141,3753.38,0.817394
-424.9626,104.1253,36.8475,15.0,-2.660546,3754.14,0.817559
-425.629,103.7888,36.8034,15.0,-2.673978,3754.9,0.817724
-426.2898,103.4664,36.7509,15.0,-2.687615,3755.66,0.817889
-426.9541,103.1535,36.7091,15.0,-2.701403,3756.3,0.818029
-427.6219,102.8499,36.6815,15.0,-2.714939,3757.06,0.818194
-428.2933,102.5554,36.6604,15.0,-2.728274,3757.81,0.818359
-428.9696,102.2699,36.6439,15.0,-2.742091,3758.46,0.8185
-429.6656,101.9877,36.6318,15.0,-2.756376,3759.22,0.818665
-430.348,101.722,36.625,15.0,-2.770364,3759.97,0.818829
-431.0337,101.4651,36.6351,15.0,-2.783066,3760.62,0.81897
-431.7229,101.2165,36.6486,15.0,-2.795454,3761.37,0.819135
-432.4152,100.9763,36.6506,15.0,-2.807607,3762.13,0.819299
-433.1104,100.7451,36.645,15.0,-2.820474,3762.78,0.81944
-433.8113,100.5221,36.6415,15.0,-2.833534,3763.54,0.819606
-434.5122,100.3086,36.6526,15.0,-2.846031,3764.29,0.81977
-435.2161,100.104,36.6712,15.0,-2.858699,3764.95,0.819913
-435.923,99.9085,36.704,15.0,-2.871728,3765.7,0.820077
-436.633,99.7215,36.7382,15.0,-2.884012,3766.46,0.820243
-437.3456,99.5421,36.762,15.0,-2.895073,3767.11,0.820384
-438.0606,99.3704,36.7917,15.0,-2.905823,3767.87,0.82055
-438.7853,99.2054,36.807,15.0,-2.917728,3768.64,0.820716
-439.5048,99.0509,36.8044,15.0,-2.930162,3769.26,0.820853
-440.2262,98.9053,36.8075,15.0,-2.942434,3770.06,0.821025
-440.9496,98.7682,36.8502,15.0,-2.954246,3770.81,0.821189
-441.6757,98.6394,36.9093,15.0,-2.966032,3771.47,0.821333
-442.4101,98.5186,36.9626,15.0,-2.978621,3772.24,0.8215
-443.1413,98.4082,37.0024,15.0,-2.991682,3773.0,0.821666
-443.8745,98.3071,37.0236,15.0,-3.004619,3773.76,0.821832
-444.622,98.2136,37.0523,15.0,-3.017162,3774.42,0.821977
-445.3588,98.1305,37.1118,15.0,-3.029215,3775.19,0.822144
-446.0976,98.0556,37.1674,15.0,-3.04056,3775.97,0.822312
-446.8387,97.9887,37.2038,15.0,-3.051544,3776.63,0.822456
-447.5807,97.9301,37.2388,15.0,-3.062773,3777.4,0.822624
-448.3239,97.8801,37.2659,15.0,-3.074474,3778.17,0.822793
-449.0913,97.8378,37.2931,15.0,-3.086564,3778.94,0.822961
-449.8431,97.8056,37.3198,15.0,-3.098783,3779.61,0.823106
-450.5893,97.7825,37.3557,15.0,-3.110653,3780.39,0.823275
-451.3532,97.7678,37.3944,15.0,-3.12236,3781.16,0.823444
-452.1012,97.7622,37.4226,15.0,-3.134086,3781.83,0.82359
-452.8499,97.7657,37.4565,15.0,3.137007,3782.61,0.823759
-453.599,97.778,37.4878,15.0,3.125126,3783.39,0.823929
-454.3768,97.7998,37.5125,15.0,3.113575,3784.17,0.824099
-455.1265,97.8295,37.5339,15.0,3.102026,3784.84,0.824245
-455.877,97.8682,37.5571,15.0,3.09001,3785.62,0.824415
-456.6267,97.916,37.5761,15.0,3.077978,3786.4,0.824586
-457.3761,97.9726,37.5917,15.0,3.066238,3787.07,0.824732
-458.1297,98.039,37.6225,15.0,3.053691,3787.86,0.824902
-458.8786,98.1145,37.6664,15.0,3.04103,3788.64,0.825073
-459.6273,98.1993,37.6957,15.0,3.028878,3789.32,0.82522
-460.3756,98.2927,37.7312,15.0,3.017464,3790.1,0.82539
-461.1235,98.3947,37.7608,15.0,3.005974,3790.89,0.825562
-461.8726,98.5057,37.7692,15.0,2.994538,3791.56,0.825709
-462.6183,98.6253,37.7702,15.0,2.982572,3792.35,0.82588
-463.3626,98.7541,37.7858,15.0,2.970151,3793.14,0.826051
-464.1058,98.892,37.8135,15.0,2.958214,3793.81,0.826199
-464.8508,99.0391,37.8481,15.0,2.94654,3794.6,0.82637
-465.5918,99.1952,37.8887,15.0,2.934021,3795.39,0.826542
-466.3313,99.3612,37.9196,15.0,2.920834,3796.07,0.82669
-467.0693,99.5367,37.9477,15.0,2.908108,3796.86,0.826862
-467.8056,99.7216,37.9831,15.0,2.895502,3797.65,0.827034
-468.5404,99.9159,38.0362,15.0,2.883107,3798.33,0.827182
-469.2741,100.1189,38.1007,15.0,2.871674,3799.12,0.827355
-470.0066,100.3302,38.1507,15.0,2.860762,3799.91,0.827528
-470.7375,100.5502,38.1884,15.0,2.849138,3800.6,0.827677
-471.4664,100.7794,38.228,15.0,2.837033,3801.39,0.82785
-472.1933,101.0173,38.2763,15.0,2.825283,3802.19,0.828024
-472.9185,101.2642,38.3456,15.0,2.813389,3802.88,0.828174
-473.6425,101.5203,38.4647,15.0,2.801645,3803.68,0.828347
-474.3661,101.785,38.5936,15.0,2.790907,3804.48,0.828522
-475.089,102.0581,38.6907,15.0,2.78034,3805.17,0.828673
-475.8106,102.3401,38.7876,15.0,2.769055,3805.98,0.828849
-476.5326,102.6319,38.8791,15.0,2.757522,3806.79,0.829025
-477.2508,102.9315,38.9617,15.0,2.746427,3807.49,0.829177
-477.9681,103.2398,39.1129,15.0,2.735622,3808.3,0.829355
-478.6851,103.5566,39.2909,15.0,2.725511,3809.12,0.829533
-479.4019,103.8819,39.4268,15.0,2.715543,3809.83,0.829687
-480.1201,104.2173,39.5632,15.0,2.704766,3810.65,0.829866
-480.8343,104.5605,39.6809,15.0,2.693629,3811.47,0.830045
-481.5468,104.9121,39.7814,15.0,2.683089,3812.19,0.8302
-482.2575,105.2728,39.9268,15.0,2.672012,3813.02,0.830381
-482.9671,105.6431,40.138,15.0,2.660672,3813.85,0.830563
-483.6767,106.0228,40.3352,15.0,2.650171,3814.58,0.830721
-484.3864,106.4115,40.582,15.0,2.640603,3815.42,0.830905
-485.0964,106.8098,40.8331,15.0,2.630332,3816.27,0.831089
-485.8059,107.2179,41.0142,15.0,2.619619,3817.0,0.831249
-486.5153,107.6357,41.178,15.0,2.609326,3817.86,0.831436
-487.2221,108.0615,41.3505,15.0,2.599381,3818.72,0.831623
-487.9276,108.4961,41.5163,15.0,2.589552,3819.46,0.831784
-488.6326,108.9398,41.7166,15.0,2.579859,3820.33,0.831974
-489.3361,109.392,41.9166,15.0,2.570209,3821.2,0.832164
-490.0377,109.8536,42.0667,15.0,2.559677,3821.95,0.832327
-490.7367,110.3252,42.2339,15.0,2.548106,3822.84,0.832519
-491.4327,110.8066,42.4116,15.0,2.536518,3823.72,0.832712
-492.1265,111.2977,42.5888,15.0,2.52554,3824.48,0.832877
-492.8187,111.7984,42.8317,15.0,2.515367,3825.37,0.833072
-493.5096,112.3088,43.0732,15.0,2.505382,3826.27,0.833267
-494.199,112.8286,43.2558,15.0,2.495561,3827.05,0.833437
-494.8859,113.3571,43.3876,15.0,2.485725,3827.95,0.833633
-495.5689,113.8937,43.4841,15.0,2.475759,3828.86,0.833831
-496.2478,114.4392,43.6018,15.0,2.464661,3829.64,0.834
-496.9227,114.9939,43.7556,15.0,2.45359,3830.55,0.8342
-497.5939,115.5581,43.9295,15.0,2.442688,3831.47,0.834399
-498.2612,116.1321,44.0911,15.0,2.431148,3832.26,0.834571
-498.9245,116.7162,44.267,15.0,2.419654,3833.18,0.834772
-499.5841,117.309,44.4214,15.0,2.409481,3834.11,0.834974
-500.2398,117.9101,44.5257,15.0,2.399616,3834.9,0.835147
-500.8907,118.5194,44.6301,15.0,2.389147,3835.84,0.835351
-501.5368,119.1365,44.7305,15.0,2.379153,3836.77,0.835554
-502.1795,119.7607,44.856,15.0,2.370785,3837.57,0.835729
-502.8185,120.3923,44.9757,15.0,2.362085,3838.51,0.835934
-503.4541,121.0318,45.1962,15.0,2.353071,3839.46,0.836139
-504.0864,121.6792,45.285,15.0,2.344398,3840.27,0.836316
-504.7147,122.3321,45.3074,15.0,2.337008,3841.22,0.836523
-505.3405,122.9919,45.3532,15.0,2.329812,3842.17,0.836729
-505.9604,123.6554,45.4562,15.0,2.322109,3842.99,0.836908
-506.5766,124.3259,45.6032,15.0,2.314081,3843.94,0.837115
-507.1899,125.0035,45.7845,15.0,2.306427,3844.9,0.837324
-507.8103,125.6984,45.9285,15.0,2.299618,3845.86,0.837534
-508.4182,126.3882,46.0207,15.0,2.293166,3846.69,0.837714
-509.0237,127.0824,46.092,15.0,2.287986,3847.65,0.837924
-509.6262,127.7811,46.1912,15.0,2.282429,3848.62,0.838135
-510.2266,128.4851,46.345,15.0,2.276945,3849.46,0.838317
-510.8239,129.1943,46.3808,15.0,2.270762,3850.42,0.838528
-511.4186,129.9094,46.6357,15.0,2.264585,3851.4,0.838741
-512.0118,130.6315,46.8197,15.0,2.258533,3852.25,0.838924
-512.6033,131.36,47.0201,15.0,2.252708,3853.23,0.839139
-513.1934,132.0946,47.2174,15.0,2.24755,3854.22,0.839354
-513.7823,132.8349,47.3828,15.0,2.242736,3855.07,0.83954
-514.3801,133.5937,47.5631,15.0,2.238057,3856.06,0.839756
-514.9662,134.3454,47.7632,15.0,2.233047,3857.06,0.839974
-515.551,135.1029,47.922,15.0,2.228273,3857.93,0.840162
-516.1346,135.8662,48.1557,15.0,2.223552,3858.94,0.840382
-516.7177,136.6356,48.3889,15.0,2.219359,3859.95,0.840603
-517.3003,137.4106,48.5683,15.0,2.21539,3860.83,0.840793
-517.8823,138.191,48.7643,15.0,2.211564,3861.85,0.841017
-518.4635,138.9764,48.9576,15.0,2.207873,3862.88,0.841239
-519.0443,139.7668,49.1344,15.0,2.204497,3863.76,0.841432
-519.6253,140.5622,49.349,15.0,2.201702,3864.8,0.841658
-520.2067,141.3621,49.5606,15.0,2.19927,3865.83,0.841884
-520.7884,142.1672,49.7749,15.0,2.196471,3866.73,0.842079
-521.3708,142.9778,50.0225,15.0,2.193914,3867.78,0.842307
-521.954,143.7933,50.2538,15.0,2.191585,3868.85,0.842541
-522.5384,144.6136,50.4618,15.0,2.189781,3869.74,0.842734
-523.1245,145.4384,50.7099,15.0,2.188532,3870.8,0.842966
-523.7124,146.2673,50.9241,15.0,2.187737,3871.87,0.843199
-524.3023,147.0996,51.0882,15.0,2.187403,3872.79,0.843399
-524.894,147.9348,51.2502,15.0,2.187141,3873.87,0.843633
-525.4873,148.773,51.4285,15.0,2.186776,3874.95,0.843868
-526.0828,149.6141,51.6384,15.0,2.186917,3875.87,0.844069
-526.6818,150.4589,51.9106,15.0,2.187572,3876.96,0.844307
-527.2844,151.3076,52.1744,15.0,2.188125,3878.06,0.844546
-527.89,152.16,52.3689,15.0,2.188584,3879.0,0.844751
-528.4987,153.0149,52.5689,15.0,2.189492,3880.1,0.844991
-529.1103,153.8721,52.7548,15.0,2.190529,3881.21,0.845232
-529.7253,154.7318,52.944,15.0,2.191819,3882.16,0.845439
-530.344,155.594,53.1638,15.0,2.193157,3883.28,0.845682
-530.9658,156.4586,53.3493,15.0,2.194245,3884.4,0.845926
-531.5909,157.3253,53.519,15.0,2.19567,3885.36,0.846136
-532.2205,158.194,53.7595,15.0,2.197965,3886.48,0.84638
-532.8547,159.065,54.0031,15.0,2.20013,3887.62,0.846627
-533.495,159.9388,54.1568,15.0,2.203226,3888.59,0.846839
-534.1385,160.8129,54.3874,15.0,2.205447,3889.73,0.847088
-534.7867,161.6893,54.6374,15.0,2.207525,3890.87,0.847336
-535.4391,162.5683,54.8318,15.0,2.209349,3891.86,0.847551
-536.0952,163.4497,55.0317,15.0,2.210637,3893.01,0.847802
-536.7543,164.3329,55.1723,15.0,2.211886,3894.17,0.848054
-537.4157,165.2172,55.2622,15.0,2.213032,3895.16,0.848271
-538.079,166.102,55.3502,15.0,2.214035,3896.33,0.848524
-538.7452,166.9886,55.5755,15.0,2.215233,3897.49,0.848777
-539.415,167.8779,55.7698,15.0,2.216329,3898.49,0.848996
-540.0883,168.7698,55.9763,15.0,2.217462,3899.67,0.849252
-540.7648,169.6638,56.1531,15.0,2.218582,3900.85,0.849508
-541.4436,170.5588,56.1491,15.0,2.219661,3901.85,0.849728
-542.1242,171.4544,56.3708,15.0,2.220597,3903.04,0.849986
-542.8082,172.353,56.5803,15.0,2.221437,3904.23,0.850244
-543.4954,173.2539,56.735,15.0,2.222375,3905.24,0.850466
-544.1885,174.161,56.8707,15.0,2.223325,3906.44,0.850726
-544.8809,175.0648,57.0217,15.0,2.224505,3907.63,0.850986
-545.5765,175.9708,57.2305,15.0,2.225607,3908.66,0.85121
-546.2763,176.8795,57.4515,15.0,2.227019,3909.87,0.851472
-546.9795,177.7901,57.632,15.0,2.228345,3911.08,0.851736
-547.6862,178.7025,57.7797,15.0,2.229834,3912.11,0.851962
-548.3961,179.6163,57.9472,15.0,2.231229,3913.33,0.852227
-549.1091,180.5317,58.1111,15.0,2.23259,3914.55,0.852492
-549.8253,181.4486,58.2453,15.0,2.233927,3915.59,0.85272
-550.5445,182.3668,58.4044,15.0,2.235231,3916.82,0.852988
-551.267,183.2865,58.5913,15.0,2.236662,3918.05,0.853255
-551.9934,184.2079,58.7643,15.0,2.238413,3919.11,0.853485
-552.7237,185.1312,58.9646,15.0,2.240015,3920.34,0.853754
-553.4578,186.056,59.1386,15.0,2.241759,3921.58,0.854024
-554.1954,186.9822,59.2791,15.0,2.243339,3922.65,0.854257
-554.9363,187.9097,59.4435,15.0,2.244774,3923.9,0.854529
-555.6803,188.8386,59.5917,15.0,2.246138,3925.15,0.854801
-556.4268,189.7686,59.6975,15.0,2.247128,3926.22,0.855034
-557.189,190.7157,59.3412,15.0,2.248438,3927.47,0.855307
-557.9296,191.6341,58.669,15.0,2.249496,3928.71,0.855576
-558.6622,192.5408,57.8712,15.0,2.250353,3929.93,0.855842
-559.3893,193.4394,57.162,15.0,2.251054,3930.97,0.856068
-560.1031,194.3211,56.3467,15.0,2.251411,3932.16,0.856327
-560.8074,195.1913,55.5892,15.0,2.251225,3933.33,0.856583
-561.5082,196.0578,54.9597,15.0,2.250815,3934.33,0.856799
-562.1933,196.9066,54.1795,15.0,2.249907,3935.47,0.857049
-562.8775,197.7564,53.3504,15.0,2.24863,3936.6,0.857295
-563.5441,198.5873,52.7292,15.0,2.246915,3937.55,0.857502
-564.1974,199.4054,52.0448,15.0,2.244672,3938.65,0.857741
-564.8431,200.2188,51.3774,15.0,2.241765,3939.74,0.857977
-565.4844,201.032,50.7412,15.0,2.238597,3940.81,0.858211
-566.1064,201.8264,50.1646,15.0,2.235022,3941.72,0.858409
-566.7166,202.6125,49.4094,15.0,2.230891,3942.76,0.858637
-567.3146,203.3906,48.7031,15.0,2.225993,3943.79,0.858861
-567.9005,204.1615,48.1398,15.0,2.220696,3944.66,0.859051
-568.4749,204.9258,47.5237,15.0,2.215325,3945.67,0.859269
-569.0519,205.7025,46.9408,15.0,2.209671,3946.66,0.859485
-569.6136,206.4681,46.3591,15.0,2.203822,3947.65,0.859701
-570.1581,207.2195,45.8606,15.0,2.197837,3948.48,0.859882
-570.6873,207.9603,45.2224,15.0,2.191149,3949.44,0.86009
-571.2036,208.6947,44.5298,15.0,2.183561,3950.39,0.860298
-571.7064,209.4224,43.9524,15.0,2.175411,3951.18,0.86047
-572.1962,210.1448,43.394,15.0,2.166548,3952.11,0.860673
-572.6729,210.8642,42.9205,15.0,2.155974,3953.02,0.860871
-573.1368,211.5825,42.6356,15.0,2.144277,3953.79,0.861039
-573.6046,212.3243,42.4963,15.0,2.133431,3954.7,0.861237
-574.0512,213.047,42.4862,15.0,2.124362,3955.6,0.861433
-574.4911,213.7734,42.5101,15.0,2.115299,3956.38,0.861602
-574.9313,214.5151,42.5525,15.0,2.106374,3957.29,0.8618
-575.3564,215.2483,42.2581,15.0,2.096302,3958.19,0.861996
-575.7866,216.0086,41.9263,15.0,2.085618,3959.08,0.86219
-576.1896,216.7402,41.6676,15.0,2.074351,3959.84,0.862356
-576.581,217.4718,41.4082,15.0,2.062056,3960.72,0.862547
-576.97,218.221,41.2176,15.0,2.049666,3961.59,0.862737
-577.3396,218.9553,41.0541,15.0,2.037117,3962.47,0.862929
-577.6996,219.6916,40.9543,15.0,2.025559,3963.21,0.86309
-578.051,220.4299,40.889,15.0,2.014981,3964.08,0.863278
-578.394,221.1712,40.8655,15.0,2.004248,3964.94,0.863467
-578.7291,221.9162,40.8765,15.0,1.993436,3965.68,0.863628
-579.0563,222.6651,40.9392,15.0,1.982712,3966.54,0.863816
-579.3826,223.4362,40.927,15.0,1.971161,3967.41,0.864004
-579.6924,224.1932,40.9269,15.0,1.959278,3968.15,0.864166
-580.0031,224.9785,40.9399,15.0,1.947444,3969.01,0.864354
-580.2955,225.7424,40.9312,15.0,1.936372,3969.88,0.864541
-580.5796,226.5093,40.9309,15.0,1.92558,3970.74,0.86473
-580.86,227.2918,40.897,15.0,1.914963,3971.48,0.86489
-581.1271,228.0628,40.7896,15.0,1.904209,3972.33,0.865077
-581.3844,228.8353,40.7355,15.0,1.892339,3973.19,0.865263
-581.6318,229.611,40.7626,15.0,1.879503,3973.92,0.865423
-581.8698,230.3917,40.7987,15.0,1.866744,3974.78,0.865609
-582.0986,231.1746,40.8521,15.0,1.855078,3975.63,0.865795
-582.3184,231.9606,40.8571,15.0,1.843446,3976.37,0.865955
-582.5291,232.7489,40.8242,15.0,1.832059,3977.22,0.866141
-582.7314,233.5387,40.7951,15.0,1.821562,3978.07,0.866325
-582.9256,234.3311,40.7556,15.0,1.811102,3978.8,0.866485
-583.1143,235.1394,40.7085,15.0,1.800081,3979.65,0.86667
-583.2902,235.9331,40.6849,15.0,1.788903,3980.49,0.866853
-583.4568,236.7279,40.619,15.0,1.777526,3981.34,0.867038
-583.6143,237.5234,40.5626,15.0,1.766151,3982.07,0.867196
-583.7624,238.3192,40.4918,15.0,1.754828,3982.91,0.86738
-583.9008,239.115,40.3803,15.0,1.743016,3983.74,0.86756
-584.0301,239.9221,40.2782,15.0,1.729608,3984.46,0.867717
-584.1462,240.7169,40.1514,15.0,1.715831,3985.28,0.867897
-584.2504,241.5107,40.0037,15.0,1.701302,3986.12,0.868079
-584.3438,242.3034,39.8972,15.0,1.688073,3986.82,0.868232
-584.4268,243.0948,39.7845,15.0,1.6753,3987.65,0.868411
-584.499,243.8904,39.6274,15.0,1.661302,3988.47,0.86859
-584.5594,244.6786,39.5422,15.0,1.647379,3989.15,0.868739
-584.6106,245.4658,39.4542,15.0,1.635681,3989.97,0.868917
-584.6532,246.2518,39.3655,15.0,1.624943,3990.77,0.869092
-584.6848,247.0474,39.2566,15.0,1.610515,3991.48,0.869245
-584.7044,247.8298,39.1256,15.0,1.595834,3992.27,0.869417
-584.7136,248.6264,39.0043,15.0,1.582289,3993.07,0.869593
-584.7131,249.4085,38.8899,15.0,1.57025,3993.88,0.869768
-584.704,250.1839,38.7713,15.0,1.55899,3994.55,0.869915
-584.6837,250.9559,38.5871,15.0,1.544552,3995.34,0.870086
-584.6506,251.7273,38.4115,15.0,1.527939,3996.12,0.870257
-584.6042,252.4915,38.2791,15.0,1.510174,3996.78,0.870401
-584.5445,253.2549,38.1326,15.0,1.492679,3997.58,0.870575
-584.4724,254.012,37.9968,15.0,1.475797,3998.36,0.870744
-584.3887,254.765,37.879,15.0,1.460204,3999.02,0.870888
-584.2924,255.5312,37.7512,15.0,1.445745,3999.78,0.871054
-584.1889,256.2767,37.6334,15.0,1.432819,4000.56,0.871223
-584.0771,257.0186,37.5153,15.0,1.421221,4001.32,0.871389
-583.9569,257.7568,37.4078,15.0,1.409398,4001.98,0.871533
-583.8271,258.4908,37.2742,15.0,1.395733,4002.76,0.871702
-583.6866,259.22,37.1297,15.0,1.38046,4003.5,0.871864
-583.5307,259.964,37.0098,15.0,1.364268,4004.16,0.872008
